# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Feb 05 14:02:13 CST 2020 [seed=1580932932813]
# pop_size_faster.xml
# keywords: skyride discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyride.precision	skyride.logPopSize1	skyride.logPopSize2	skyride.logPopSize3	skyride.logPopSize4	skyride.logPopSize5	skyride.logPopSize6	skyride.logPopSize7	skyride.logPopSize8	skyride.logPopSize9	skyride.logPopSize10	skyride.logPopSize11	skyride.logPopSize12	skyride.logPopSize13	skyride.logPopSize14	skyride.logPopSize15	skyride.logPopSize16	skyride.logPopSize17	skyride.logPopSize18	skyride.logPopSize19	skyride.logPopSize20	skyride.logPopSize21	skyride.logPopSize22	skyride.logPopSize23	skyride.logPopSize24	skyride.logPopSize25	skyride.logPopSize26	skyride.logPopSize27	skyride.logPopSize28	skyride.logPopSize29	skyride.logPopSize30	skyride.logPopSize31	skyride.logPopSize32	skyride.logPopSize33	skyride.logPopSize34	skyride.logPopSize35	skyride.logPopSize36	skyride.logPopSize37	skyride.logPopSize38	skyride.logPopSize39	skyride.logPopSize40	skyride.logPopSize41	skyride.logPopSize42	skyride.logPopSize43	skyride.logPopSize44	skyride.logPopSize45	skyride.logPopSize46	skyride.logPopSize47	skyride.logPopSize48	skyride.logPopSize49	skyride.logPopSize50	skyride.logPopSize51	skyride.logPopSize52	skyride.logPopSize53	skyride.groupSize1	skyride.groupSize2	skyride.groupSize3	skyride.groupSize4	skyride.groupSize5	skyride.groupSize6	skyride.groupSize7	skyride.groupSize8	skyride.groupSize9	skyride.groupSize10	skyride.groupSize11	skyride.groupSize12	skyride.groupSize13	skyride.groupSize14	skyride.groupSize15	skyride.groupSize16	skyride.groupSize17	skyride.groupSize18	skyride.groupSize19	skyride.groupSize20	skyride.groupSize21	skyride.groupSize22	skyride.groupSize23	skyride.groupSize24	skyride.groupSize25	skyride.groupSize26	skyride.groupSize27	skyride.groupSize28	skyride.groupSize29	skyride.groupSize30	skyride.groupSize31	skyride.groupSize32	skyride.groupSize33	skyride.groupSize34	skyride.groupSize35	skyride.groupSize36	skyride.groupSize37	skyride.groupSize38	skyride.groupSize39	skyride.groupSize40	skyride.groupSize41	skyride.groupSize42	skyride.groupSize43	skyride.groupSize44	skyride.groupSize45	skyride.groupSize46	skyride.groupSize47	skyride.groupSize48	skyride.groupSize49	skyride.groupSize50	skyride.groupSize51	skyride.groupSize52	skyride.groupSize53	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skyride
12710000	-39257.076857642984	-684.1313588070774	-38572.94549883591	36.049985625722286	1928.9500143742778	401.4818845279554	1380.1440198732769	4.094040372719558	4.095872746834827	4.096526510163602	4.0989078139199036	4.096540110482357	4.100518369196117	4.092862317761842	4.096140858881805	4.0925434959353035	4.0941310559868045	4.093584192904946	4.090238182376367	4.086212737932877	4.085609913152056	4.086353263640845	4.086774888955155	4.088137777849253	4.088563309389291	4.089201380105781	4.088463905154924	4.089415803828451	4.086940428353116	4.087438934019093	4.0876827899713986	4.087041630806674	4.087968235502951	4.088419622385815	4.086865377130283	4.089464338943268	4.088444855130434	4.089046621572618	4.088923903271543	4.08844993304896	4.089326327964046	4.082937997092706	4.082888990745168	4.085824874205133	4.087600340813917	4.093172546641632	4.091120183771713	4.088716153681933	4.085232499336147	4.084902236448716	4.090235641424087	4.08567138415498	4.083562276676562	4.08514201298807	4.085705357670432	4.096130826390857	4.098203716808562	4.093379186286226	4.089971895858913	4.088550392557051	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5489959721370483	2.2869302568464662	0.6539554438454521	0.0188812320427717	2.0424106336287333	0.44882646149952465	0.34771238708541213	0.18058339553531094	0.23511197529337358	0.23659224208590537	3.9229428057659024	0.04472826630279989	0.9511730313628566	0.3036698452664011	2.764252113396649	-0.07495622591973003	-38572.94549883591	-494.32454397587907	-147.23212256663038
12720000	-39293.800519313	-732.0511165321495	-38561.74940278085	49.335844952718375	1915.6641550472816	432.3197489863829	195.6423455933904	4.139266817096441	4.140364345518615	4.137469307624542	4.140021994779399	4.1375690656294175	4.133606208164305	4.140557505529936	4.128699427607797	4.133057772625925	4.128005751831264	4.133842347496225	4.135752569098609	4.136213946814599	4.130725058047554	4.132727509129428	4.13169620807988	4.130822392252208	4.128883294657788	4.1288634768097765	4.12885851891679	4.129161463724295	4.127691579945233	4.132219326002856	4.1343494502089655	4.133054567994811	4.132752271378171	4.125262221373033	4.132952493201396	4.124300701375041	4.132066111032069	4.1314622926844535	4.13188300660676	4.127486067159995	4.124479655166588	4.118639574163561	4.1082515791475975	4.108500763871538	4.104926377161791	4.084878731899638	4.0884780422830005	4.083400556646854	4.0824517504033375	4.083055469369561	4.08392563145382	4.049916928354643	4.067661162491237	4.073322858821842	4.0925905740376445	4.099578934425617	4.0840874930574484	4.096986412061039	4.065047230756857	4.051472383335053	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5966614226719152	2.274812944883621	0.5649181932815153	0.019681485594774898	2.2119134546674655	0.33201249890070444	0.3478850965809193	0.18229328710554626	0.23272107810000978	0.2371005382135266	3.325669841680301	0.04332682059821478	0.798705040720031	0.3769172733735545	2.691340101752771	-0.06666045764499708	-38561.74940278085	-494.32454397587907	-199.2194999937864
12730000	-39342.725849093695	-775.9783264257877	-38566.74752266791	37.54045624701926	1927.4595437529808	386.8321253758706	53.2649278268764	3.895791440974971	3.8918783428055916	3.8941047360529093	3.910681818769544	3.931972510007398	3.9432953141304736	3.9509679421364043	3.955233676788028	3.9362496639447944	3.911032908376902	3.9026688867857153	3.890026331814555	3.89658620502858	3.8889562401816917	3.872808278816974	3.867978524597171	3.8688152408554317	3.859877250620224	3.863492844809064	3.8642935023528446	3.8608083761863026	3.8710182642053725	3.8840344393346147	3.86685077241634	3.8643632936235073	3.874892773664485	3.8840552305936855	3.897819297043894	3.8824153475277563	3.8840423626715754	3.883749684823284	3.8983334924641047	3.8882708275066458	3.881571396605376	3.9134476241126195	3.9153391196967906	3.9303278139007043	3.9274896332843214	3.9067202922388797	3.9428946670428044	3.9266498585304777	3.93795945217494	3.9598950515298244	3.9905010822638327	3.996014276989242	3.987712440517752	3.9905848300548743	4.029728062282738	4.113580132366717	4.119269793739289	4.104264125004299	4.099498992591014	4.019457368092852	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6004933162633328	2.3668003514167806	0.555707373849991	0.037264198949706444	2.1613024156619325	0.2784323438582535	0.34038323008876376	0.18271150714195414	0.23671697087379354	0.24018829189549057	3.2226453972421045	0.03866239173665244	0.5842941471051198	0.3043755160909168	2.594843384063988	0.07114074456018159	-38566.74752266791	-494.32454397587907	-249.2146279569462
12740000	-39429.90061401583	-860.4749607696273	-38569.4256532462	40.85325815933735	1924.1467418406626	428.28768987316573	1.8890539468604153	3.956754258141606	3.7728688104655506	3.7060398775055714	3.798618327172184	3.878444529459457	4.034359876601731	4.041412849457909	3.985027015461679	4.043050485775967	3.8744998020301034	3.8117306096278103	3.7430948734123817	3.7456677011782338	3.7223720282488246	3.7126604930380944	3.739969441600183	3.7519650492199483	3.7438213123048447	3.733872907869241	3.6653325751845482	3.7133618416084775	3.7253418990430025	3.7437446585998218	3.876386001386493	3.8774376565065922	3.88442874343229	3.898899363882121	3.9157675231617075	3.8669852335341632	3.736079770449571	3.6570818200936857	3.643874450459072	3.6427345477012576	3.74199133875158	3.6683765918483378	3.8570931186742663	3.8517950324374493	3.8290480932216133	3.8679774634915187	3.914535275745653	3.8886810366899325	4.076974887093374	4.002419793533834	3.7887439526411133	3.8553380762531813	3.7936383882191618	3.7045563424608186	3.7906291778248686	3.557460199638836	3.4272801324528714	3.425110378022574	3.318336773660251	3.469330233177179	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5686963596589637	2.4607441432504658	0.570771660798358	0.07448753310796341	2.0368102032524096	0.2884900999318364	0.3476339491566335	0.1831735037758811	0.2297941071626685	0.239398439904819	3.2474088667922794	0.04592111090564181	0.8531632030960553	0.38054567008895696	2.675761444738111	-0.11210249342451545	-38569.4256532462	-494.32454397587907	-331.49564884154836
12750000	-39447.793887155116	-870.4047145397321	-38577.38917261538	30.325420889696478	1934.6745791103035	347.34707187738934	0.776471849826942	4.277760572105044	4.260358374736361	4.738212134354776	4.4101579340402335	4.467297878954874	4.515549126955785	4.616295218351841	4.564488118512662	4.371942555544857	4.34158980289466	4.269488116761318	4.260409878446765	4.30156867894855	4.3273773519273195	4.409433091423447	4.287520984981814	4.2815332318540245	4.33050080179879	4.370397548272669	4.343508315464324	4.340840650772818	4.262111690292525	4.19097129426779	4.184061915745731	4.106172720677458	4.073564220315906	3.9512514249631345	3.857589942293441	3.8120965030703977	3.8773691782250252	3.8562413407491714	3.935786078855647	3.9005634666918136	3.898753846358653	3.610974133750104	3.7976516475283915	3.7695185964742772	3.7002415308597705	3.7165773405620537	3.6878883014978445	3.5324403844052052	3.520652518346128	3.6991215081542306	3.542430984846342	3.652102981398187	3.248817155458431	3.2767777008636445	3.343449100126403	3.4928430636092824	3.0505320378070064	2.8397234610449753	2.630743756152644	2.8085930459104165	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.705890539229546	2.3387264081947388	0.6257135419529021	0.024999191881206945	2.0029609363579852	0.30170938238361816	0.3442368514941965	0.1812484785547668	0.23754289533644035	0.2369717746145983	3.6979226938008924	0.0518191471283908	1.1747138662629129	0.3332067416977122	2.61742522483984	-0.11120016402979274	-38577.38917261538	-494.32454397587907	-341.95208228542566
12760000	-39503.73348639645	-934.6114218779994	-38569.12206451845	38.6408326885751	1926.359167311425	468.4508064265019	0.07825286438006165	3.2835153387893063	3.7821461947442607	3.74570964201713	3.918145931930517	4.314733973708497	3.801533150639921	4.042983167659888	3.9816568067823503	4.309751642565938	4.334482746845047	4.666298178773118	4.544909713953129	4.411164906781522	4.590291004639994	4.381027815563389	4.46928165412221	4.097697975562593	5.015038977505557	4.732236325131474	4.755960132627842	4.799096126231424	4.888623498874582	4.9556773908177805	4.931165124147542	4.9299606556801905	4.692732383034712	4.163628891128503	4.048678948033875	4.018836609647432	3.744556211740529	3.8935153358251697	3.7758729879446	3.686303474862141	4.018080500374866	3.514419542689299	3.752892798712817	4.115802677506251	4.277374857073706	4.604731195181062	4.466317789843122	4.227051615586024	4.335535483220953	4.805650535365284	4.285720405552079	4.015974159854847	4.355577933819946	5.015126401259309	3.9565855336717224	3.8519218316151687	3.2023120024652876	2.488912856697141	1.3469092222672847	-0.3522134273752866	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5277823285732226	2.111277899311401	0.7201593624863314	0.050467695784955496	2.172358164366208	0.41795454947787847	0.3394933866218595	0.18483066390481992	0.23913016401284753	0.23654578546047506	2.7697163557106452	0.04701161514611126	1.2452578480409577	0.2942740809741442	2.5999517952046074	-0.11126039065943001	-38569.12206451845	-494.32454397587907	-406.27162451992206
12770000	-39304.09718114901	-723.8218859868521	-38580.27529516216	34.37216464205233	1930.6278353579476	379.25604301293373	368.6079625464525	3.9559000078003668	3.977623778906578	3.9718019082004887	3.968484280659781	3.9719123980124156	3.972071468623807	3.975503864709698	3.967963664510608	3.96553592776085	3.9555347545313486	3.952205113582156	3.95221395337926	3.9511753517800514	3.9545717541107064	3.95147862295405	3.9522281987089993	3.952530829686098	3.9513486338739994	3.954300848723972	3.956980010793948	3.958682356869767	3.95845658543737	3.960711653300145	3.9657333867874693	3.963569514386476	3.956399437349884	3.9523849761717105	3.9524926235301496	3.9475434008001478	3.949086563337553	3.9476294782311205	3.949285715264308	3.9467711788978996	3.949697508005122	3.937795739610448	3.940726114833086	3.9481489858856578	3.955326715347971	3.950918769656192	3.943893098907681	3.9485975145503263	3.954485885126977	3.9485243558743983	3.9603558944891875	3.9554784101579568	3.9565539531166896	3.951345550273051	3.9555311316194857	3.9417007476310024	3.940520566394281	3.9493600371590287	3.935813400262018	3.9413307733423393	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7109936476936968	2.2962751365065492	0.5769119831377728	0.09529214033716904	2.0143019639395834	0.30622512838522625	0.3484028127567768	0.18008933352935633	0.23186559581926633	0.2396422578946026	3.173891526512089	0.0589436859641658	1.3608025628774807	0.44838876230990915	2.729145913857893	-0.1127109896340056	-38580.27529516216	-494.32454397587907	-184.95866473552599
12780000	-39437.17697679233	-856.1253922526107	-38581.051584539724	30.27831077993572	1934.7216892200643	341.16082732100153	1.1644057894327453	3.6569967053770025	3.789103850813244	3.704586750031963	3.5965679929797454	3.573274547920472	3.872655722953962	3.7793017573669343	3.5257365502548677	3.576334223497617	3.7329757953959852	3.8402706769373753	4.050063239725696	4.057684063410475	4.156334298154293	4.078062488139298	4.189401919516442	4.179999612596572	4.16535474154722	4.087751337596489	4.10719823843046	4.018753439015768	4.036173301594204	3.9809129814681374	3.9850063862079987	4.0380530049118875	4.092209873392188	4.207404776267463	4.143609595968144	4.184241501444265	4.1404561301528116	4.088425014773795	4.043132199725434	4.010364362071946	3.9824791882053243	4.002639634546295	3.9448331069451803	4.043537782657728	4.056119534917109	4.0523134913856635	4.031805941644853	4.077681677919388	4.0279199185210235	3.7898212962349347	3.717490732406868	3.5927603155447665	3.5095231698009197	3.411624623988014	3.2881811733595407	3.331978629039902	3.0594389687799257	2.684457995332465	2.5544501681322807	2.37583123489009	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5515175986695338	2.3616597250173497	0.646851443486063	0.1025853703954257	1.9738127061375923	0.3635731562940331	0.34564731064921256	0.18638951891404743	0.23451255573211865	0.23345061470462344	3.422974269609806	0.060443778254817754	1.2384027730396172	0.41736250519518203	2.6140842027446998	-0.05864253596853659	-38581.051584539724	-494.32454397587907	-324.91861902100976
12790000	-39487.07555503074	-932.4620959662168	-38554.61345906452	26.937203554047525	1938.0627964459525	347.4314942725864	0.06106080048990646	5.06331678374798	4.561069272114246	3.9591589276703534	3.9805537536985316	3.469330966683286	4.01628422859938	3.979896931688428	4.077657230704033	4.668081149564477	4.718267186447881	4.540941101313075	4.750824888105942	4.135099787211684	4.185426702398044	3.9215040880944434	3.9658811635217446	4.271408575249407	4.23144708753087	3.836227909103034	3.9631943515672674	3.9475334129159396	3.6804947307979594	3.9541322613046086	3.980696478691775	4.564979135341402	4.356073071620051	4.604173956805331	4.897313390536956	5.1289747783416395	4.699656039092831	4.1859947210825075	3.9836842939024275	4.484384291078864	4.577025989156036	4.711721100349618	3.9544948653964322	3.5415096223782654	4.519203864549664	4.591613381133871	4.110067671146715	4.022221679007941	3.594315463443476	3.7723004821127835	3.3931939874047856	3.3000625283436893	2.639508935716911	2.7734330614142886	3.7055765456305467	2.5611171865249225	2.1011349262189185	2.4390130031859334	2.4401404350063896	1.9962188750853502	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5924310855844699	2.437229772423847	0.648941092954598	0.01975236623996967	1.9522753083552427	0.34937037444187075	0.3432754958943836	0.18145922766189518	0.2353302945169419	0.23993498192678137	4.0799740465106815	0.052847538596856224	1.175886887151729	0.30619452577382716	2.701352854492393	0.06483391213880142	-38554.61345906452	-494.32454397587907	-405.411530274847
12800000	-39463.283600278264	-888.5657936772689	-38574.717806600995	25.76912402749259	1939.2308759725074	347.169094445563	0.25004949343481575	3.2430971260063814	3.645968741732992	3.375850737445469	3.0947011221512035	3.395807658371356	3.7119875177912327	3.9909655643625244	4.036905569077777	4.112212742849828	3.9166235504325226	4.070873772212777	4.185889773201373	4.450463634325748	4.957389761011612	4.806334286028556	4.775056516126282	4.759205303238156	4.701074923523953	4.643862017413539	4.68632679612484	4.627533991577234	4.742500283150313	4.649094853363286	4.7363854914531345	4.73311156489646	4.9150388032556265	4.847443505515682	4.97279077649645	4.785457265654253	4.597136724894479	4.545272453868145	4.832221133033197	5.100532207519871	5.088177080355932	4.9939614705069655	4.735660287196761	4.962230000607059	4.815858331934277	4.939907249483736	4.925297582030453	4.586775123266859	4.070188293229409	3.783639960306037	3.1190478151327605	2.9352710701782754	3.0498702921571477	2.880432052314081	2.8290938541769384	2.5039110686223296	2.619412075538853	2.3170128359787063	2.0140340833150603	1.5065004647134868	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5890350912880751	2.117737697658776	0.6014753967333641	0.022998869846719745	2.19520760636968	0.47354533810338273	0.35098717085001124	0.18193957149935633	0.23426391430207766	0.23280934334855677	4.0565363585840615	0.04648532020049116	0.9316038101346255	0.28523475436664003	2.6617866435433584	-0.02069440024256621	-38574.717806600995	-494.32454397587907	-363.1727769163355
12810000	-39436.44639428383	-859.4412490434809	-38577.00514524034	31.88185570228791	1933.118144297712	393.32965620822546	2.618411127363625	4.200121400047579	4.087520939837244	4.013055239825469	3.9395175417297	4.0152025872615225	4.021467790306796	4.074460294608687	4.143963705687301	4.135555008673846	4.158205507502679	4.169373844574954	4.268986607906853	4.197737395133948	4.147426700195597	4.214233053463871	4.2112014898024315	4.238088397465919	4.258571487502131	4.25974161821143	4.26126233734672	4.333867080612584	4.329710165155973	4.401042670766246	4.387526821193326	4.368464193684982	4.4378558524860505	4.542842853191585	4.4507617536211255	4.414966326791184	4.427493229382459	4.384264196509555	4.389398062831338	4.3500901759642945	4.203275199204922	4.118534865885968	4.140512015000371	4.132006776829458	4.042230902865733	3.9781605878793855	3.9377490021019925	4.068608242545405	4.034768526193455	3.820227634703603	3.7144771746240286	3.605064665869008	3.570432050880322	3.496058746671349	3.5343409001176096	3.3145435231910243	3.1067206760261725	2.8071458256230395	2.542502729871561	2.380090802878423	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6825207348668696	2.578704361313193	0.5652505670628716	0.047917441183035446	1.8975514116315888	0.22805548394243969	0.33974317791015807	0.18023728751840737	0.23836593662791433	0.24165359794352223	4.838176948073387	0.05357747184272482	1.1771787044792088	0.3691279768117614	2.654562746422277	0.12127390792929402	-38577.00514524034	-494.32454397587907	-324.45562256318686
12820000	-39466.18722308797	-893.617632188228	-38572.56959089974	32.89706149594205	1932.1029385040579	391.25449800747845	0.35646408385180767	4.200751443226125	4.02122442869246	4.0445309530544025	3.4201455018703792	3.640818411379212	3.4113146668116343	3.452723795011538	3.6591717948766993	3.9119574308386063	4.330870984986473	4.639582538577516	4.413103062870673	4.477295878942439	4.422247217770475	4.392825892129165	4.416101412460374	4.473801667273223	4.394586129747884	4.3532271932250595	4.389809369193965	4.421546030918358	4.502619677851339	4.659260293669498	4.791053916633967	4.845314185339532	4.937046704624482	4.950281709038253	4.7373802370740945	4.78917362452376	4.59085412652475	4.5538888865184495	4.506876454285582	4.330427774422532	4.550651130676069	4.440152527514687	4.322776498803412	4.625629731252773	4.5956650298042065	4.304215548009906	4.34552436366755	3.922643002308497	3.64568878124756	3.3035653381801877	3.5154040380650957	3.906176945388438	3.4049603412198413	3.469026193704272	3.1166881468667977	3.068690740654355	2.857855087680416	2.9687010881090394	2.672210620334306	2.535071197351816	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8298877397358324	2.4167256099519427	0.4934467269954402	0.009653419635347188	1.8840042938764257	0.3662822098050098	0.34789400072003474	0.18103608953627082	0.2339630496569816	0.23710686008671486	3.341163529077799	0.052700764441502616	0.989432068762025	0.3580357944146791	2.654684981288713	0.1588516032307291	-38572.56959089974	-494.32454397587907	-364.64343167724735
12830000	-39487.15850860812	-925.5219789062992	-38561.63652970182	31.50500517087269	1933.4949948291273	403.3384319169887	0.11647442848864609	3.000185786535411	2.9171036651669686	2.8305719465943673	2.6468068180994537	2.8788147662301644	2.9874153300890085	2.955281166579459	4.263820038628685	4.918246823322848	5.515629022834993	5.499616246595232	5.4505712739357435	5.58925259200574	5.789628085217936	5.479468670963855	5.421553140909062	5.285549108855014	5.001286395320389	5.307994879692891	5.198756009616165	5.191531542429109	5.269958229067302	5.258340307512344	4.894357002916193	4.631413262905829	4.363902999854554	4.187104843357149	3.8926324659364573	3.9470870987474114	3.758283201844739	4.000292308360953	4.010893824889066	4.095117890538433	4.0219441403545595	4.24562350863919	4.304772336870317	4.3996185161770205	4.430557642754411	4.524669066795693	4.088310089498123	3.5951572168442967	3.704058356456926	3.7031583804578734	3.2350512893176933	4.120170579288267	2.599771048986996	2.0185567366582746	1.846420385488598	2.3632825667666695	1.6632750248408152	2.4185850376668423	2.2284229760498793	1.3774710151543317	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6604299707435243	2.420795926815564	0.5656133635864482	0.009653419635347188	2.0106285577181238	0.33287876150099116	0.34383061129285114	0.18198524079203576	0.23324845770667962	0.2409356902084356	3.2974004610737353	0.06009685102860795	1.4195175111382141	0.3890741802715421	2.759511589855891	0.0029438130075830483	-38561.63652970182	-494.32454397587907	-392.79231798301936
12840000	-39476.47670244791	-899.4637241418704	-38577.01297830604	33.402714472460644	1931.5972855275393	424.4749735438809	0.3477420101329055	3.0853188655059864	3.1316126712484436	3.2533676037886505	3.0524178620957287	2.9723429189624015	3.4760334432293654	3.8320029043488386	3.674881582822836	3.801433460485944	3.8018855847179047	3.476413752298038	3.5790413183514715	3.6032537903719843	3.783165307610905	3.8394004998081948	4.050364108467907	3.972811882131906	4.085407193494551	3.9631409647696128	3.944176521180352	3.9009971999797837	4.003395074158019	4.153680634965041	3.876743397134855	4.030058925614009	4.010080412266391	4.194721347725198	4.319329458733572	4.265414876687474	4.376937789912373	4.2365595251709935	4.319436984952456	4.209810903936791	4.296723694404722	4.394861035556507	4.312440718266407	5.007199856641278	4.712380441905452	4.59501767547458	4.662806724100483	4.900836788134439	4.960163999062533	5.089462352004227	4.912687607145481	4.538245853363312	3.5345954352107767	3.36725219479918	3.1784777020225876	3.108502302787852	3.321761427885849	3.059644340095118	2.504238202487556	2.1025206941065706	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.469757293838976	2.297064359202147	0.5843708794387503	0.03286466698327797	2.3458091222808526	0.27013367825599444	0.3422734698291484	0.17970791312967996	0.23938601777434182	0.23863259926683195	3.3290014600858777	0.05680253354347888	1.520519315610416	0.3100036912059997	2.7486082958200755	-0.013621812946806004	-38577.01297830604	-494.32454397587907	-365.4567717455126
